FK_municipio,df_ref,FK_instr_gestao,ini_vigencia,fim_vigencia,doc_anexado
172,2020-01-01,4,2020-01-02,2020-04-01,False
172,2020-01-01,5,2020-01-07,2020-03-29,True
173,2021-07-01,0,2021-07-03,2021-10-04,True
173,2021-07-01,1,2021-07-04,2021-10-13,False
173,2021-07-01,2,2021-07-03,2021-10-08,False
173,2021-07-01,3,2021-07-04,2021-10-08,False
173,2021-07-01,4,2021-07-03,2021-09-23,True
173,2021-07-01,5,2021-07-03,2021-10-13,False
173,2021-01-01,0,2021-01-07,2021-04-18,False
173,2020-07-01,0,2020-07-03,2020-10-03,False
173,2020-01-01,0,2020-01-02,2020-04-16,True
173,2020-01-01,1,2020-01-05,2020-04-23,False
173,2020-01-01,2,2020-01-04,2020-03-27,False
173,2020-01-01,3,2020-01-06,2020-04-08,False
174,2021-07-01,0,2021-07-02,2021-09-29,False
174,2021-07-01,1,2021-07-06,2021-10-05,True
174,2021-01-01,0,2021-01-05,2021-04-14,False
174,2021-01-01,1,2021-01-06,2021-04-05,False
174,2021-01-01,2,2021-01-07,2021-04-11,True
174,2021-01-01,3,2021-01-04,2021-03-30,False
174,2021-01-01,4,2021-01-06,2021-04-08,False
174,2021-01-01,5,2021-01-07,2021-04-12,False
174,2020-01-01,0,2020-01-02,2020-03-27,False
174,2020-01-01,1,2020-01-06,2020-04-07,False
174,2020-01-01,2,2020-01-05,2020-04-07,False
175,2021-07-01,0,2021-07-06,2021-10-04,False
175,2021-07-01,1,2021-07-06,2021-10-02,False
175,2021-07-01,2,2021-07-04,2021-10-20,False
175,2021-07-01,3,2021-07-03,2021-09-25,False
175,2021-07-01,4,2021-07-05,2021-10-05,False
175,2021-07-01,5,2021-07-06,2021-10-23,False
175,2021-01-01,0,2021-01-04,2021-04-02,True
175,2020-07-01,0,2020-07-06,2020-10-14,False
175,2020-07-01,1,2020-07-04,2020-10-15,False
175,2020-01-01,0,2020-01-05,2020-04-11,True
175,2020-01-01,1,2020-01-07,2020-04-07,True
175,2020-01-01,2,2020-01-02,2020-04-05,False
175,2020-01-01,3,2020-01-02,2020-03-28,False
176,2021-01-01,0,2021-01-02,2021-04-03,True
176,2021-01-01,1,2021-01-02,2021-04-10,True
176,2021-01-01,2,2021-01-07,2021-04-22,False
176,2021-01-01,3,2021-01-03,2021-04-20,False
176,2021-01-01,4,2021-01-06,2021-04-01,False
176,2020-07-01,0,2020-07-04,2020-10-20,False
176,2020-07-01,1,2020-07-06,2020-10-21,False
176,2020-07-01,2,2020-07-04,2020-09-30,False
176,2020-07-01,3,2020-07-07,2020-09-28,False
176,2020-07-01,4,2020-07-05,2020-10-11,True
176,2020-01-01,0,2020-01-05,2020-04-21,False
176,2020-01-01,1,2020-01-04,2020-04-07,True
177,2021-07-01,0,2021-07-06,2021-09-26,False
177,2021-07-01,1,2021-07-03,2021-10-08,False
177,2021-07-01,2,2021-07-05,2021-10-12,False
177,2021-01-01,0,2021-01-02,2021-03-25,False
177,2020-01-01,0,2020-01-05,2020-04-04,False
177,2020-01-01,1,2020-01-04,2020-04-23,False
178,2021-01-01,0,2021-01-07,2021-04-05,False
178,2021-01-01,1,2021-01-03,2021-04-18,False
178,2021-01-01,2,2021-01-06,2021-04-14,True
178,2020-07-01,0,2020-07-03,2020-10-10,True
178,2020-07-01,1,2020-07-07,2020-10-21,False
178,2020-07-01,2,2020-07-03,2020-09-26,False
178,2020-01-01,0,2020-01-03,2020-03-28,False
178,2020-01-01,1,2020-01-06,2020-04-23,False
178,2020-01-01,2,2020-01-06,2020-04-06,False
178,2020-01-01,3,2020-01-03,2020-04-21,False
178,2020-01-01,4,2020-01-02,2020-04-21,False
178,2020-01-01,5,2020-01-05,2020-04-03,False
179,2021-07-01,0,2021-07-07,2021-10-21,True
179,2021-07-01,1,2021-07-04,2021-10-14,False
179,2021-07-01,2,2021-07-04,2021-10-11,False
179,2021-07-01,3,2021-07-07,2021-10-25,False
179,2021-07-01,4,2021-07-07,2021-10-10,False
179,2021-07-01,5,2021-07-02,2021-10-07,False
179,2021-01-01,0,2021-01-03,2021-04-22,False
179,2021-01-01,1,2021-01-04,2021-03-30,False
179,2021-01-01,2,2021-01-06,2021-04-21,False
179,2020-07-01,0,2020-07-07,2020-10-21,False
179,2020-07-01,1,2020-07-04,2020-10-08,False
179,2020-07-01,2,2020-07-04,2020-10-09,False
179,2020-07-01,3,2020-07-07,2020-10-13,False
179,2020-07-01,4,2020-07-06,2020-10-19,True
179,2020-01-01,0,2020-01-04,2020-04-23,False
180,2021-07-01,0,2021-07-06,2021-09-30,False
180,2021-07-01,1,2021-07-07,2021-10-01,False
180,2021-01-01,0,2021-01-02,2021-04-10,False
180,2021-01-01,1,2021-01-05,2021-03-27,False
180,2020-07-01,0,2020-07-03,2020-10-05,False
180,2020-01-01,0,2020-01-02,2020-03-30,False
180,2020-01-01,1,2020-01-02,2020-04-06,False
180,2020-01-01,2,2020-01-05,2020-04-19,True
180,2020-01-01,3,2020-01-06,2020-04-04,False
181,2021-01-01,0,2021-01-04,2021-03-29,False
181,2021-01-01,1,2021-01-07,2021-04-12,False
181,2020-07-01,0,2020-07-02,2020-09-30,True
181,2020-07-01,1,2020-07-04,2020-09-29,False
181,2020-07-01,2,2020-07-03,2020-10-21,False
181,2020-07-01,3,2020-07-02,2020-09-24,False
181,2020-07-01,4,2020-07-05,2020-10-01,True
181,2020-01-01,0,2020-01-03,2020-04-04,True
182,2021-07-01,0,2021-07-03,2021-10-03,True
182,2021-07-01,1,2021-07-06,2021-10-20,False
182,2021-07-01,2,2021-07-05,2021-10-20,False
182,2021-01-01,0,2021-01-07,2021-04-01,True
182,2021-01-01,1,2021-01-02,2021-04-20,True
182,2021-01-01,2,2021-01-04,2021-03-31,False
182,2021-01-01,3,2021-01-03,2021-04-03,True
182,2021-01-01,4,2021-01-06,2021-04-12,True
182,2021-01-01,5,2021-01-03,2021-04-02,True
182,2020-07-01,0,2020-07-02,2020-09-26,False
182,2020-01-01,0,2020-01-06,2020-04-02,False
182,2020-01-01,1,2020-01-03,2020-03-24,True
183,2021-07-01,0,2021-07-02,2021-09-30,False
183,2021-07-01,1,2021-07-05,2021-10-13,False
183,2021-07-01,2,2021-07-06,2021-10-02,True
183,2021-01-01,0,2021-01-06,2021-04-13,False
183,2020-07-01,0,2020-07-06,2020-10-01,True
183,2020-07-01,1,2020-07-03,2020-09-25,True
183,2020-07-01,2,2020-07-04,2020-09-25,False
183,2020-01-01,0,2020-01-06,2020-04-02,False
184,2021-07-01,0,2021-07-05,2021-10-17,False
184,2021-07-01,1,2021-07-07,2021-10-03,True
184,2021-07-01,2,2021-07-04,2021-09-22,False
184,2021-01-01,0,2021-01-05,2021-04-23,False
184,2021-01-01,1,2021-01-04,2021-04-14,True
184,2021-01-01,2,2021-01-03,2021-04-23,False
184,2020-07-01,0,2020-07-07,2020-09-26,True
184,2020-07-01,1,2020-07-05,2020-10-07,True
184,2020-07-01,2,2020-07-03,2020-09-23,True
184,2020-01-01,0,2020-01-02,2020-04-21,False
184,2020-01-01,1,2020-01-03,2020-04-20,True
184,2020-01-01,2,2020-01-06,2020-04-25,False
184,2020-01-01,3,2020-01-03,2020-03-25,False
184,2020-01-01,4,2020-01-07,2020-04-11,True
184,2020-01-01,5,2020-01-03,2020-03-24,False
185,2021-07-01,0,2021-07-02,2021-10-08,False
185,2021-07-01,1,2021-07-03,2021-10-12,True
185,2021-07-01,2,2021-07-03,2021-10-09,False
185,2021-07-01,3,2021-07-06,2021-09-27,False
185,2021-07-01,4,2021-07-07,2021-10-13,True
185,2021-07-01,5,2021-07-06,2021-10-18,False
185,2021-01-01,0,2021-01-07,2021-03-28,False
185,2021-01-01,1,2021-01-02,2021-04-06,True
185,2021-01-01,2,2021-01-07,2021-04-11,False
185,2021-01-01,3,2021-01-04,2021-04-22,False
185,2021-01-01,4,2021-01-03,2021-04-12,False
185,2020-01-01,0,2020-01-04,2020-04-04,False
185,2020-01-01,1,2020-01-05,2020-04-20,True
185,2020-01-01,2,2020-01-04,2020-04-14,True
185,2020-01-01,3,2020-01-05,2020-04-03,True
185,2020-01-01,4,2020-01-05,2020-04-11,False
185,2020-01-01,5,2020-01-02,2020-04-14,False
186,2021-07-01,0,2021-07-06,2021-10-03,False
186,2021-07-01,1,2021-07-07,2021-10-17,False
186,2021-07-01,2,2021-07-03,2021-10-15,False
186,2021-01-01,0,2021-01-07,2021-04-11,True
186,2020-07-01,0,2020-07-04,2020-09-30,True
186,2020-07-01,1,2020-07-05,2020-10-09,False
186,2020-07-01,2,2020-07-06,2020-10-02,False
186,2020-07-01,3,2020-07-07,2020-10-21,True
186,2020-07-01,4,2020-07-05,2020-10-06,False
186,2020-01-01,0,2020-01-04,2020-04-18,True
186,2020-01-01,1,2020-01-03,2020-04-11,False
186,2020-01-01,2,2020-01-03,2020-04-13,False
186,2020-01-01,3,2020-01-04,2020-04-01,True
186,2020-01-01,4,2020-01-05,2020-04-14,True
186,2020-01-01,5,2020-01-03,2020-04-13,False
187,2021-07-01,0,2021-07-06,2021-10-10,False
187,2021-01-01,0,2021-01-03,2021-04-04,False
187,2021-01-01,1,2021-01-02,2021-04-03,False
187,2021-01-01,2,2021-01-05,2021-04-23,True
187,2021-01-01,3,2021-01-04,2021-03-29,False
187,2021-01-01,4,2021-01-06,2021-03-29,True
187,2020-07-01,0,2020-07-03,2020-09-28,True
187,2020-01-01,0,2020-01-07,2020-04-15,False
187,2020-01-01,1,2020-01-07,2020-04-04,True
187,2020-01-01,2,2020-01-05,2020-04-07,False
188,2021-07-01,0,2021-07-04,2021-10-19,False
188,2021-07-01,1,2021-07-05,2021-10-21,False
188,2021-01-01,0,2021-01-05,2021-04-17,False
188,2021-01-01,1,2021-01-03,2021-03-30,False
188,2021-01-01,2,2021-01-05,2021-04-02,True
188,2021-01-01,3,2021-01-03,2021-03-25,False
188,2021-01-01,4,2021-01-02,2021-04-06,False
188,2020-07-01,0,2020-07-06,2020-10-08,False
188,2020-07-01,1,2020-07-05,2020-09-29,False
188,2020-07-01,2,2020-07-06,2020-09-24,False
188,2020-07-01,3,2020-07-06,2020-10-22,False
188,2020-07-01,4,2020-07-04,2020-09-25,True
188,2020-01-01,0,2020-01-07,2020-04-19,False
188,2020-01-01,1,2020-01-06,2020-04-04,False
188,2020-01-01,2,2020-01-06,2020-04-25,False
189,2021-07-01,0,2021-07-03,2021-10-16,False
189,2021-07-01,1,2021-07-07,2021-10-03,False
189,2021-07-01,2,2021-07-04,2021-09-24,True
189,2021-01-01,0,2021-01-06,2021-04-17,False
189,2021-01-01,1,2021-01-04,2021-04-03,False
189,2021-01-01,2,2021-01-02,2021-04-05,False
189,2020-07-01,0,2020-07-04,2020-09-25,True
189,2020-01-01,0,2020-01-02,2020-03-30,True
190,2021-07-01,0,2021-07-05,2021-10-13,False
190,2021-07-01,1,2021-07-07,2021-09-28,False
190,2021-07-01,2,2021-07-07,2021-10-25,False
190,2021-07-01,3,2021-07-07,2021-10-22,True
190,2021-07-01,4,2021-07-04,2021-10-01,True
190,2021-01-01,0,2021-01-06,2021-04-09,False
190,2020-01-01,0,2020-01-05,2020-03-28,False
191,2021-01-01,0,2021-01-02,2021-04-15,True
191,2020-07-01,0,2020-07-05,2020-09-25,False
191,2020-01-01,0,2020-01-07,2020-04-24,True
191,2020-01-01,1,2020-01-04,2020-04-11,True
191,2020-01-01,2,2020-01-07,2020-04-16,False
191,2020-01-01,3,2020-01-04,2020-04-03,False
192,2021-07-01,0,2021-07-06,2021-10-08,False
192,2021-07-01,1,2021-07-06,2021-09-25,False
192,2021-07-01,2,2021-07-03,2021-10-21,False
192,2021-01-01,0,2021-01-07,2021-04-02,False
192,2020-07-01,0,2020-07-04,2020-10-06,True
192,2020-01-01,0,2020-01-07,2020-04-14,False
192,2020-01-01,1,2020-01-02,2020-03-27,False
192,2020-01-01,2,2020-01-05,2020-04-10,False
193,2020-01-01,0,2020-01-07,2020-04-04,False
193,2020-01-01,1,2020-01-05,2020-04-13,True
193,2020-01-01,2,2020-01-05,2020-03-29,False
193,2020-01-01,3,2020-01-02,2020-04-14,False
194,2021-07-01,0,2021-07-06,2021-10-24,True
194,2021-07-01,1,2021-07-03,2021-09-27,False
194,2021-07-01,2,2021-07-03,2021-10-07,False
194,2021-07-01,3,2021-07-03,2021-10-04,False
194,2021-01-01,0,2021-01-02,2021-04-20,True
194,2020-07-01,0,2020-07-04,2020-10-15,False
194,2020-07-01,1,2020-07-04,2020-10-21,True
194,2020-01-01,0,2020-01-06,2020-03-29,False
194,2020-01-01,1,2020-01-06,2020-04-21,False
194,2020-01-01,2,2020-01-05,2020-04-15,True
194,2020-01-01,3,2020-01-04,2020-04-20,True
194,2020-01-01,4,2020-01-03,2020-03-23,True
195,2021-07-01,0,2021-07-04,2021-10-08,False
195,2021-07-01,1,2021-07-06,2021-10-07,False
195,2021-07-01,2,2021-07-05,2021-09-28,False
195,2021-07-01,3,2021-07-04,2021-10-01,False
195,2021-07-01,4,2021-07-03,2021-09-28,True
195,2021-07-01,5,2021-07-04,2021-10-09,False
195,2021-01-01,0,2021-01-05,2021-04-17,False
195,2021-01-01,1,2021-01-04,2021-04-10,False
195,2021-01-01,2,2021-01-03,2021-03-24,False
195,2021-01-01,3,2021-01-04,2021-04-10,False
195,2021-01-01,4,2021-01-07,2021-04-08,False
195,2021-01-01,5,2021-01-06,2021-04-17,False
195,2020-07-01,0,2020-07-05,2020-10-16,True
195,2020-07-01,1,2020-07-02,2020-10-15,False
195,2020-01-01,0,2020-01-04,2020-04-18,True
195,2020-01-01,1,2020-01-03,2020-04-10,False
195,2020-01-01,2,2020-01-03,2020-04-19,True
195,2020-01-01,3,2020-01-03,2020-04-02,True
196,2021-01-01,0,2021-01-06,2021-04-03,False
196,2021-01-01,1,2021-01-03,2021-04-18,True
196,2021-01-01,2,2021-01-02,2021-04-05,False
196,2021-01-01,3,2021-01-03,2021-03-24,False
196,2021-01-01,4,2021-01-07,2021-04-02,False
196,2021-01-01,5,2021-01-02,2021-04-19,False
196,2020-01-01,0,2020-01-05,2020-03-30,False
196,2020-01-01,1,2020-01-03,2020-03-31,False
196,2020-01-01,2,2020-01-06,2020-04-21,False
197,2021-07-01,0,2021-07-05,2021-10-16,True
197,2021-07-01,1,2021-07-02,2021-10-03,False
197,2021-07-01,2,2021-07-05,2021-10-10,True
197,2021-01-01,0,2021-01-05,2021-03-30,False
197,2021-01-01,1,2021-01-04,2021-04-18,True
197,2021-01-01,2,2021-01-07,2021-03-31,True
197,2021-01-01,3,2021-01-05,2021-03-29,False
197,2020-07-01,0,2020-07-03,2020-10-14,False
197,2020-07-01,1,2020-07-06,2020-10-23,True
197,2020-07-01,2,2020-07-02,2020-10-12,False
197,2020-07-01,3,2020-07-03,2020-09-28,False
197,2020-01-01,0,2020-01-04,2020-03-27,False
197,2020-01-01,1,2020-01-04,2020-04-11,True
198,2021-07-01,0,2021-07-04,2021-10-09,False
198,2021-07-01,1,2021-07-03,2021-10-03,False
198,2021-01-01,0,2021-01-03,2021-04-01,False
198,2021-01-01,1,2021-01-02,2021-04-15,False
198,2021-01-01,2,2021-01-02,2021-04-12,True
198,2020-07-01,0,2020-07-03,2020-10-11,True
198,2020-07-01,1,2020-07-02,2020-10-10,False
198,2020-07-01,2,2020-07-03,2020-09-25,False
198,2020-07-01,3,2020-07-05,2020-10-17,False
199,2021-07-01,0,2021-07-02,2021-09-24,True
199,2021-07-01,1,2021-07-05,2021-10-20,False
199,2021-07-01,2,2021-07-04,2021-09-26,True
199,2021-01-01,0,2021-01-02,2021-04-13,False
199,2021-01-01,1,2021-01-07,2021-04-27,False
199,2021-01-01,2,2021-01-05,2021-04-16,False
199,2020-07-01,0,2020-07-02,2020-10-02,False
199,2020-07-01,1,2020-07-02,2020-09-24,False
199,2020-07-01,2,2020-07-04,2020-10-07,True
199,2020-01-01,0,2020-01-02,2020-03-26,True
199,2020-01-01,1,2020-01-06,2020-04-11,True
200,2021-07-01,0,2021-07-06,2021-10-19,False
200,2021-01-01,0,2021-01-02,2021-04-05,False
200,2020-07-01,0,2020-07-04,2020-09-22,False
200,2020-07-01,1,2020-07-04,2020-10-08,True
200,2020-07-01,2,2020-07-03,2020-09-27,False
200,2020-01-01,0,2020-01-04,2020-03-28,False
201,2021-07-01,0,2021-07-07,2021-10-19,True
201,2021-07-01,1,2021-07-07,2021-10-03,True
201,2021-07-01,2,2021-07-03,2021-10-11,False
201,2021-01-01,0,2021-01-05,2021-04-16,False
201,2021-01-01,1,2021-01-04,2021-04-02,False
201,2021-01-01,2,2021-01-02,2021-04-19,False
201,2021-01-01,3,2021-01-04,2021-04-05,False
201,2020-07-01,0,2020-07-04,2020-09-25,True
201,2020-07-01,1,2020-07-07,2020-10-11,False
201,2020-07-01,2,2020-07-02,2020-09-22,False
201,2020-07-01,3,2020-07-04,2020-10-08,True
201,2020-07-01,4,2020-07-06,2020-09-24,False
201,2020-01-01,0,2020-01-02,2020-03-25,True
202,2021-07-01,0,2021-07-04,2021-09-25,False
202,2021-07-01,1,2021-07-03,2021-10-11,False
202,2021-07-01,2,2021-07-02,2021-10-16,False
202,2021-07-01,3,2021-07-06,2021-09-27,False
202,2021-07-01,4,2021-07-07,2021-10-06,False
202,2021-07-01,5,2021-07-03,2021-09-28,False
202,2021-01-01,0,2021-01-02,2021-04-11,False
202,2020-07-01,0,2020-07-06,2020-10-06,False
202,2020-07-01,1,2020-07-06,2020-10-06,True
202,2020-07-01,2,2020-07-06,2020-10-06,False
202,2020-07-01,3,2020-07-03,2020-10-18,True
202,2020-01-01,0,2020-01-02,2020-04-17,False
202,2020-01-01,1,2020-01-03,2020-03-29,True
202,2020-01-01,2,2020-01-06,2020-03-26,True
202,2020-01-01,3,2020-01-03,2020-03-26,False
202,2020-01-01,4,2020-01-03,2020-04-08,False
202,2020-01-01,5,2020-01-02,2020-04-07,False
203,2021-07-01,0,2021-07-02,2021-10-16,True
203,2021-07-01,1,2021-07-05,2021-10-09,False
203,2021-07-01,2,2021-07-06,2021-10-09,True
203,2021-07-01,3,2021-07-02,2021-10-17,False
203,2021-01-01,0,2021-01-07,2021-04-16,True
203,2021-01-01,1,2021-01-02,2021-04-20,False
203,2021-01-01,2,2021-01-05,2021-04-13,True
203,2021-01-01,3,2021-01-07,2021-04-17,True
203,2021-01-01,4,2021-01-05,2021-03-29,False
203,2021-01-01,5,2021-01-02,2021-04-22,False
203,2020-07-01,0,2020-07-05,2020-09-27,False
203,2020-07-01,1,2020-07-04,2020-10-18,False
203,2020-07-01,2,2020-07-03,2020-10-13,False
203,2020-07-01,3,2020-07-06,2020-10-10,False
203,2020-07-01,4,2020-07-06,2020-10-03,False
203,2020-01-01,0,2020-01-02,2020-04-17,False
204,2021-07-01,0,2021-07-03,2021-10-03,False
204,2021-07-01,1,2021-07-07,2021-10-15,False
204,2021-07-01,2,2021-07-04,2021-10-17,False
204,2021-07-01,3,2021-07-04,2021-10-12,False
204,2021-01-01,0,2021-01-07,2021-03-30,False
204,2021-01-01,1,2021-01-07,2021-04-04,False
204,2021-01-01,2,2021-01-06,2021-04-08,True
204,2021-01-01,3,2021-01-02,2021-03-25,False
204,2021-01-01,4,2021-01-04,2021-04-19,False
204,2020-07-01,0,2020-07-06,2020-10-21,True
205,2021-01-01,0,2021-01-04,2021-04-12,False
205,2021-01-01,1,2021-01-04,2021-04-04,False
205,2021-01-01,2,2021-01-03,2021-04-01,False
205,2020-07-01,0,2020-07-02,2020-10-14,True
205,2020-07-01,1,2020-07-07,2020-10-03,True
205,2020-07-01,2,2020-07-03,2020-09-28,False
205,2020-07-01,3,2020-07-07,2020-10-06,False
205,2020-07-01,4,2020-07-07,2020-10-01,True
205,2020-07-01,5,2020-07-04,2020-10-11,True
206,2021-07-01,0,2021-07-03,2021-10-02,False
206,2021-07-01,1,2021-07-07,2021-10-21,False
206,2021-07-01,2,2021-07-03,2021-10-10,False
206,2021-07-01,3,2021-07-03,2021-09-26,True
206,2021-01-01,0,2021-01-04,2021-04-18,False
206,2021-01-01,1,2021-01-02,2021-03-27,True
206,2020-07-01,0,2020-07-07,2020-10-19,True
206,2020-07-01,1,2020-07-06,2020-10-19,False
206,2020-07-01,2,2020-07-04,2020-10-14,False
207,2021-07-01,0,2021-07-02,2021-10-18,False
207,2021-07-01,1,2021-07-05,2021-10-04,False
207,2021-07-01,2,2021-07-05,2021-09-27,False
207,2021-07-01,3,2021-07-05,2021-10-12,True
207,2021-07-01,4,2021-07-05,2021-10-13,True
207,2021-01-01,0,2021-01-05,2021-04-10,False
207,2020-07-01,0,2020-07-03,2020-09-28,False
207,2020-01-01,0,2020-01-04,2020-04-11,False
207,2020-01-01,1,2020-01-04,2020-04-19,True
207,2020-01-01,2,2020-01-03,2020-03-29,False
207,2020-01-01,3,2020-01-04,2020-04-01,False
208,2021-07-01,0,2021-07-03,2021-09-21,False
208,2021-01-01,0,2021-01-04,2021-04-19,True
208,2021-01-01,1,2021-01-05,2021-04-03,False
208,2021-01-01,2,2021-01-03,2021-03-29,False
208,2020-01-01,0,2020-01-05,2020-04-22,False
208,2020-01-01,1,2020-01-05,2020-03-30,False
208,2020-01-01,2,2020-01-07,2020-04-21,False
208,2020-01-01,3,2020-01-05,2020-04-01,False
209,2021-07-01,0,2021-07-06,2021-10-09,True
209,2021-07-01,1,2021-07-04,2021-10-17,True
209,2021-07-01,2,2021-07-04,2021-09-23,True
209,2021-07-01,3,2021-07-02,2021-10-09,True
209,2021-07-01,4,2021-07-02,2021-10-13,True
209,2021-01-01,0,2021-01-07,2021-04-04,False
209,2020-07-01,0,2020-07-03,2020-10-12,False
209,2020-07-01,1,2020-07-03,2020-09-21,True
209,2020-07-01,2,2020-07-05,2020-10-03,False
209,2020-07-01,3,2020-07-03,2020-10-03,False
209,2020-07-01,4,2020-07-04,2020-09-30,False
209,2020-01-01,0,2020-01-02,2020-04-04,True
210,2021-07-01,0,2021-07-05,2021-10-01,False
210,2021-07-01,1,2021-07-03,2021-10-21,False
210,2021-07-01,2,2021-07-04,2021-09-25,False
210,2021-01-01,0,2021-01-05,2021-04-09,True
210,2021-01-01,1,2021-01-05,2021-04-15,True
210,2021-01-01,2,2021-01-06,2021-04-20,False
210,2021-01-01,3,2021-01-02,2021-04-01,False
210,2020-07-01,0,2020-07-05,2020-10-16,False
210,2020-07-01,1,2020-07-02,2020-10-20,True
210,2020-07-01,2,2020-07-06,2020-10-22,False
210,2020-07-01,3,2020-07-04,2020-09-25,False
210,2020-01-01,0,2020-01-03,2020-03-26,False
210,2020-01-01,1,2020-01-05,2020-03-26,False
210,2020-01-01,2,2020-01-04,2020-04-21,False
210,2020-01-01,3,2020-01-02,2020-04-02,False
211,2021-07-01,0,2021-07-04,2021-10-12,True
211,2021-01-01,0,2021-01-03,2021-04-22,False
211,2021-01-01,1,2021-01-07,2021-04-20,False
211,2021-01-01,2,2021-01-07,2021-04-04,False
211,2021-01-01,3,2021-01-04,2021-04-23,True
211,2021-01-01,4,2021-01-05,2021-04-02,False
211,2020-07-01,0,2020-07-06,2020-09-25,False
211,2020-07-01,1,2020-07-03,2020-09-27,True
211,2020-01-01,0,2020-01-03,2020-04-07,False
211,2020-01-01,1,2020-01-03,2020-03-26,False
211,2020-01-01,2,2020-01-04,2020-03-25,False
211,2020-01-01,3,2020-01-05,2020-04-09,True
211,2020-01-01,4,2020-01-07,2020-04-01,True
211,2020-01-01,5,2020-01-03,2020-03-28,True
212,2021-07-01,0,2021-07-06,2021-10-01,True
212,2021-01-01,0,2021-01-05,2021-04-21,True
212,2020-01-01,0,2020-01-03,2020-03-28,False
212,2020-01-01,1,2020-01-04,2020-04-04,False
213,2021-07-01,0,2021-07-06,2021-10-12,False
213,2021-07-01,1,2021-07-07,2021-10-04,False
213,2021-07-01,2,2021-07-07,2021-10-14,False
213,2021-07-01,3,2021-07-07,2021-10-18,True
213,2021-07-01,4,2021-07-03,2021-10-04,False
213,2021-01-01,0,2021-01-02,2021-03-29,False
213,2021-01-01,1,2021-01-03,2021-04-05,False
213,2021-01-01,2,2021-01-05,2021-03-29,False
213,2021-01-01,3,2021-01-07,2021-04-06,False
213,2021-01-01,4,2021-01-03,2021-04-06,False
213,2021-01-01,5,2021-01-03,2021-03-27,True
213,2020-07-01,0,2020-07-07,2020-10-07,False
213,2020-07-01,1,2020-07-04,2020-10-10,False
213,2020-07-01,2,2020-07-04,2020-10-15,False
213,2020-07-01,3,2020-07-06,2020-10-10,False
213,2020-01-01,0,2020-01-04,2020-03-30,True
213,2020-01-01,1,2020-01-04,2020-04-06,False
213,2020-01-01,2,2020-01-07,2020-04-14,False
214,2021-07-01,0,2021-07-07,2021-10-11,False
214,2021-07-01,1,2021-07-02,2021-10-03,True
214,2021-07-01,2,2021-07-03,2021-10-20,True
214,2021-01-01,0,2021-01-06,2021-04-01,False
214,2021-01-01,1,2021-01-07,2021-03-28,False
214,2021-01-01,2,2021-01-02,2021-03-28,False
214,2020-07-01,0,2020-07-06,2020-10-19,False
214,2020-01-01,0,2020-01-02,2020-03-31,False
215,2021-07-01,0,2021-07-04,2021-10-15,False
215,2021-07-01,1,2021-07-04,2021-10-13,False
215,2021-07-01,2,2021-07-07,2021-09-30,True
215,2021-07-01,3,2021-07-05,2021-10-01,True
215,2021-01-01,0,2021-01-03,2021-03-24,False
215,2021-01-01,1,2021-01-03,2021-04-01,False
215,2021-01-01,2,2021-01-04,2021-04-12,False
215,2021-01-01,3,2021-01-03,2021-04-12,True
215,2021-01-01,4,2021-01-03,2021-04-10,False
215,2021-01-01,5,2021-01-07,2021-04-01,False
215,2020-07-01,0,2020-07-07,2020-10-01,False
215,2020-07-01,1,2020-07-02,2020-09-20,False
215,2020-07-01,2,2020-07-06,2020-09-25,False
215,2020-07-01,3,2020-07-03,2020-10-21,False
215,2020-01-01,0,2020-01-04,2020-04-04,True
215,2020-01-01,1,2020-01-06,2020-04-08,False
215,2020-01-01,2,2020-01-07,2020-04-23,False
216,2021-07-01,0,2021-07-04,2021-10-05,False
216,2021-07-01,1,2021-07-04,2021-09-29,False
216,2021-07-01,2,2021-07-05,2021-10-04,False
216,2021-07-01,3,2021-07-07,2021-10-20,False
216,2021-07-01,4,2021-07-07,2021-10-24,False
216,2021-01-01,0,2021-01-03,2021-03-30,False
216,2021-01-01,1,2021-01-05,2021-03-28,True
216,2020-07-01,0,2020-07-04,2020-10-08,True
216,2020-07-01,1,2020-07-06,2020-09-25,True
216,2020-07-01,2,2020-07-06,2020-09-25,False
216,2020-01-01,0,2020-01-06,2020-04-18,False
216,2020-01-01,1,2020-01-07,2020-04-14,False
216,2020-01-01,2,2020-01-02,2020-03-31,True
